valid_time,u100,v100,u10,v10,d2m,t2m,latitude,longitude
2025-11-22 07:00:00,-4.3162384,-1.4252014,-3.2835388,-1.0994263,292.95142,298.952,13.0,77.5
2025-11-22 08:00:00,-5.4550323,-1.7948303,-4.077606,-1.3383179,292.474,299.55542,13.0,77.5
2025-11-22 09:00:00,-5.432785,-1.5787201,-3.8710022,-1.1329498,292.23932,299.65497,13.0,77.5
2025-11-22 10:00:00,-4.7676086,-1.542572,-3.4176178,-1.145752,292.90097,296.56494,13.0,77.5
2025-11-22 11:00:00,-4.309311,-1.8590698,-2.9378815,-1.3316193,293.1695,297.5926,13.0,77.5
2025-11-22 12:00:00,-4.2845764,-1.7168427,-2.231308,-0.9385376,292.97662,296.99188,13.0,77.5
2025-11-22 13:00:00,-5.0356293,-1.5175018,-2.550003,-0.80049133,292.88068,296.44656,13.0,77.5
2025-11-22 14:00:00,-5.034912,-1.3299408,-2.5382233,-0.7113037,292.69604,295.7107,13.0,77.5
2025-11-22 15:00:00,-4.723877,-1.1383972,-2.215973,-0.6190033,292.713,295.01474,13.0,77.5
2025-11-22 16:00:00,-4.443924,-1.1373749,-2.0725403,-0.64878845,292.73572,294.99548,13.0,77.5
2025-11-22 17:00:00,-4.286972,-0.9464264,-2.0904388,-0.55093384,292.7355,294.13153,13.0,77.5
2025-11-22 18:00:00,-4.221176,-0.98399353,-1.983841,-0.58950806,292.7608,293.9449,13.0,77.5
2025-11-22 19:00:00,-4.2697296,-1.247757,-2.1318817,-0.7404938,292.7494,294.07715,13.0,77.5
2025-11-22 20:00:00,-4.154297,-1.3323517,-2.0652618,-0.75050354,292.37616,293.57684,13.0,77.5
2025-11-22 21:00:00,-4.2418823,-1.3717346,-2.2314453,-0.79411316,292.20404,293.5768,13.0,77.5
2025-11-22 22:00:00,-5.4463806,-0.8687134,-2.9747772,-0.5930481,292.31696,293.4167,13.0,77.5
2025-11-22 23:00:00,-4.889496,-1.1600952,-2.6748962,-0.81980896,292.24896,293.29953,13.0,77.5
2025-11-23 00:00:00,-4.0623627,-1.9853516,-2.0013275,-1.2958221,292.4707,293.9402,13.0,77.5
2025-11-23 01:00:00,-4.0813446,-2.4809418,-2.095993,-1.5076904,292.5064,293.94794,13.0,77.5
2025-11-23 02:00:00,-5.131836,-2.2412262,-3.2798767,-1.4985504,292.46936,294.4331,13.0,77.5
2025-11-23 03:00:00,-6.07901,-1.6374512,-4.262253,-1.1734467,292.2859,294.75085,13.0,77.5
2025-11-23 04:00:00,-6.232727,-1.1769562,-4.4175262,-0.82992554,292.32117,294.95203,13.0,77.5
2025-11-23 05:00:00,-6.119385,-1.2004242,-4.3681793,-0.8464203,292.09503,296.11847,13.0,77.5
2025-11-23 06:00:00,-5.99794,-1.1823578,-4.291794,-0.8400879,292.0902,298.14267,13.0,77.5
2025-11-23 07:00:00,-6.016678,-0.9905853,-4.434494,-0.7011719,292.1789,298.37723,13.0,77.5
2025-11-23 08:00:00,-5.752838,-0.43782043,-4.286331,-0.29966736,292.06555,299.12842,13.0,77.5
2025-11-23 09:00:00,-5.744995,-0.2124176,-4.1603394,-0.066329956,292.1186,299.39523,13.0,77.5
2025-11-23 10:00:00,-5.459564,-0.885376,-3.954895,-0.6238098,292.4159,297.32703,13.0,77.5
2025-11-23 11:00:00,-4.8884125,-1.2059021,-3.3425446,-0.80207825,292.5313,297.22327,13.0,77.5
2025-11-23 12:00:00,-4.7821045,-0.68026733,-2.4914856,-0.35365295,292.4472,297.1718,13.0,77.5
2025-11-23 13:00:00,-4.9832764,-0.90567017,-2.226593,-0.4658661,292.3285,296.7232,13.0,77.5
2025-11-23 14:00:00,-5.171219,-0.5408478,-2.1508331,-0.27415466,292.25272,295.603,13.0,77.5
2025-11-23 15:00:00,-5.107376,-0.43013,-2.0659027,-0.2878418,292.10056,294.92108,13.0,77.5
2025-11-23 16:00:00,-4.848572,-0.5283661,-1.9977264,-0.3809662,292.19476,294.9434,13.0,77.5
2025-11-23 17:00:00,-4.649643,-0.60746765,-1.9846039,-0.42340088,292.13885,294.4145,13.0,77.5
2025-11-23 18:00:00,-4.7120056,-0.47784424,-2.083435,-0.36132812,292.28793,294.13385,13.0,77.5
2025-11-23 19:00:00,-4.600464,-0.28909302,-2.1078644,-0.24476624,292.39435,293.95447,13.0,77.5
2025-11-23 20:00:00,-4.1498566,-0.3757019,-1.8819122,-0.32536316,292.36572,293.71832,13.0,77.5
2025-11-23 21:00:00,-3.8566284,-0.5038147,-1.8965912,-0.42515564,292.41278,293.71814,13.0,77.5
2025-11-23 22:00:00,-4.2843475,-0.46310425,-2.3027039,-0.3990631,292.06058,293.47833,13.0,77.5
2025-11-23 23:00:00,-4.446274,-0.6069946,-2.4155884,-0.46539307,292.057,293.33923,13.0,77.5
2025-11-24 00:00:00,-5.0152283,-1.0244598,-2.8851776,-0.674942,292.0562,293.98175,13.0,77.5
2025-11-24 01:00:00,-5.3658295,-0.91545105,-3.1441193,-0.55825806,292.09738,294.1027,13.0,77.5
2025-11-24 02:00:00,-5.3359528,-0.42097473,-3.4558716,-0.32987976,292.37808,294.90533,13.0,77.5
2025-11-24 03:00:00,-5.8563995,-0.05848694,-4.239441,-0.049301147,292.14557,295.24707,13.0,77.5
2025-11-24 04:00:00,-6.0084076,0.22497559,-4.413376,0.15608215,292.09982,295.75092,13.0,77.5
2025-11-24 05:00:00,-6.0796204,0.1511383,-4.457611,0.09358215,291.9389,296.9264,13.0,77.5
2025-11-24 06:00:00,-5.9012604,-0.2397461,-4.412964,-0.18615723,292.245,298.3943,13.0,77.5
2025-11-24 07:00:00,-5.580719,-0.3580475,-4.173294,-0.29223633,292.11475,298.62823,13.0,77.5
2025-11-24 08:00:00,-5.4696655,-0.20005798,-4.0560913,-0.13105774,292.0175,299.40332,13.0,77.5
2025-11-24 09:00:00,-5.6153107,-0.16011047,-4.138092,-0.11047363,291.73386,299.53436,13.0,77.5
2025-11-24 10:00:00,-4.939499,0.01878357,-3.6090698,0.06300354,291.0832,298.22107,13.0,77.5
2025-11-24 11:00:00,-4.8335724,0.20310974,-3.289505,0.18081665,291.24307,298.04944,13.0,77.5
2025-11-24 12:00:00,-4.9016876,0.5483856,-2.5385132,0.322052,291.06415,297.78058,13.0,77.5
2025-11-24 13:00:00,-5.230133,0.83714294,-2.390564,0.38290405,291.08563,297.4836,13.0,77.5
2025-11-24 14:00:00,-5.301819,0.93634033,-2.4183197,0.41246033,291.44415,296.03247,13.0,77.5
2025-11-24 15:00:00,-5.329071,0.80618286,-2.5589142,0.3297577,291.61505,294.8496,13.0,77.5
2025-11-24 16:00:00,-5.2875977,0.087875366,-2.4358368,-0.08325195,291.8106,294.54144,13.0,77.5
2025-11-24 17:00:00,-5.2344055,-0.62861633,-2.4871979,-0.42173767,291.9375,293.73065,13.0,77.5
2025-11-24 18:00:00,-5.2105255,-0.9584503,-2.4664917,-0.5355377,292.08725,293.46802,13.0,77.5
2025-11-24 19:00:00,-5.0552216,-1.1101074,-2.4832306,-0.61102295,292.02237,293.35022,13.0,77.5
2025-11-24 20:00:00,-4.837494,-1.3207703,-2.5338898,-0.7745209,291.7246,292.89612,13.0,77.5
2025-11-24 21:00:00,-4.6056366,-1.6319275,-2.579422,-1.0251312,291.62396,292.9972,13.0,77.5
2025-11-24 22:00:00,-5.0316467,-1.329422,-2.6015778,-0.836792,291.34717,292.47723,13.0,77.5
2025-11-24 23:00:00,-4.8287354,-1.8646393,-2.487671,-1.1372223,291.30728,292.70746,13.0,77.5
2025-11-25 00:00:00,-4.7734222,-2.0088348,-2.472824,-1.1216736,291.31424,293.41553,13.0,77.5
2025-11-25 01:00:00,-4.5944824,-1.8116608,-2.4416199,-0.9519348,291.08923,293.3651,13.0,77.5
2025-11-25 02:00:00,-4.2470093,-1.7429962,-2.7266693,-1.1749573,291.01196,293.75256,13.0,77.5
2025-11-25 03:00:00,-5.1592865,-2.4116516,-3.736206,-1.794693,290.97406,293.77875,13.0,77.5
2025-11-25 04:00:00,-5.515686,-2.689865,-4.0900574,-1.9995117,290.75357,294.37323,13.0,77.5
2025-11-25 05:00:00,-5.410843,-2.4319916,-4.0574493,-1.8258514,290.22153,296.44043,13.0,77.5
2025-11-25 06:00:00,-5.0694885,-2.3829346,-3.8359528,-1.812851,289.5838,297.97424,13.0,77.5
2025-11-25 07:00:00,-4.9238586,-1.9493866,-3.7422638,-1.4722748,289.6684,298.53204,13.0,77.5
2025-11-25 08:00:00,-4.862137,-1.1846771,-3.7027283,-0.87945557,289.29306,299.18378,13.0,77.5
2025-11-25 09:00:00,-4.938553,-0.5958252,-3.675415,-0.40760803,289.4301,298.9886,13.0,77.5
2025-11-25 10:00:00,-5.393524,0.29722595,-3.849945,0.20248413,290.46228,298.2152,13.0,77.5
2025-11-25 11:00:00,-4.768051,-0.024841309,-3.01503,-0.034835815,290.43756,298.02496,13.0,77.5
2025-11-25 12:00:00,-4.599991,-0.39820862,-2.0272827,-0.23054504,290.49908,297.3766,13.0,77.5
2025-11-25 13:00:00,-5.3425293,-0.9811096,-2.164566,-0.5684967,290.37967,297.08502,13.0,77.5
2025-11-25 14:00:00,-6.08284,-1.1565704,-2.5493622,-0.6138153,290.63745,296.12442,13.0,77.5
2025-11-25 15:00:00,-6.4804535,-0.95632935,-2.8180237,-0.5394745,290.2105,294.4566,13.0,77.5
2025-11-25 16:00:00,-6.4207306,-0.7244568,-2.8325195,-0.42645264,290.60608,294.31866,13.0,77.5
2025-11-25 17:00:00,-6.4315643,-0.5045471,-2.9387054,-0.3026886,291.12497,293.33813,13.0,77.5
2025-11-25 18:00:00,-6.3452606,-0.24050903,-2.9878235,-0.14831543,291.43518,292.6833,13.0,77.5
2025-11-25 19:00:00,-6.179016,-0.28018188,-3.0414429,-0.17150879,291.55804,292.58148,13.0,77.5
2025-11-25 20:00:00,-5.928787,-0.83810425,-2.9919128,-0.4983368,291.2902,291.98636,13.0,77.5
2025-11-25 21:00:00,-5.4750366,-1.6006165,-2.9441376,-0.947876,291.22247,292.28592,13.0,77.5
2025-11-25 22:00:00,-5.9529724,-1.6750488,-3.2167969,-1.0096283,291.1833,292.16235,13.0,77.5
2025-11-25 23:00:00,-5.5604095,-2.0290833,-2.7199402,-1.0225677,290.95178,292.31613,13.0,77.5
2025-11-26 00:00:00,-4.7628784,-1.8561707,-2.6227722,-1.0774841,290.94244,293.29077,13.0,77.5
2025-11-26 01:00:00,-4.3864746,-2.3252716,-2.5841827,-1.4871979,290.25336,292.896,13.0,77.5
2025-11-26 02:00:00,-4.3725433,-2.6557922,-2.9531097,-1.8483276,289.628,292.89813,13.0,77.5
2025-11-26 03:00:00,-4.689331,-2.3844147,-3.3969116,-1.7325745,289.21008,293.07898,13.0,77.5
2025-11-26 04:00:00,-4.8389587,-2.199997,-3.5974426,-1.6360168,289.1427,293.73044,13.0,77.5
2025-11-26 05:00:00,-4.7140656,-2.0976715,-3.560791,-1.5865173,288.40454,295.33917,13.0,77.5
2025-11-26 06:00:00,-4.4978027,-2.1348877,-3.4392242,-1.625351,288.39612,297.49002,13.0,77.5
2025-11-26 07:00:00,-4.383377,-2.2763824,-3.3572693,-1.7400665,288.6609,298.0989,13.0,77.5
2025-11-26 08:00:00,-4.6109314,-2.2778015,-3.519516,-1.7187958,288.7682,299.4053,13.0,77.5
2025-11-26 09:00:00,-4.83696,-1.9965515,-3.6622162,-1.4929504,288.97086,299.66016,13.0,77.5
2025-11-26 10:00:00,-4.14563,-1.723587,-3.1311188,-1.3019867,289.57642,298.2608,13.0,77.5
2025-11-26 11:00:00,-4.216812,-2.0752563,-3.0015106,-1.4627228,289.7691,298.17822,13.0,77.5
2025-11-26 12:00:00,-4.303177,-1.9060059,-1.9186554,-0.86068726,289.95673,297.49164,13.0,77.5
2025-11-26 13:00:00,-5.123871,-2.0959625,-2.0907288,-0.9291229,289.86823,296.876,13.0,77.5
2025-11-26 14:00:00,-5.809311,-2.3759613,-2.5041656,-1.1311493,289.76617,295.59164,13.0,77.5
2025-11-26 15:00:00,-6.4247284,-2.4914246,-2.9900665,-1.2530823,288.9325,293.94635,13.0,77.5
2025-11-26 16:00:00,-6.6951447,-2.4148254,-3.2745667,-1.240509,289.0261,293.37143,13.0,77.5
2025-11-26 17:00:00,-6.73584,-2.2120514,-3.382965,-1.146286,289.44458,292.45508,13.0,77.5
2025-11-26 18:00:00,-6.616104,-2.3106384,-3.308838,-1.2116089,289.66895,291.9657,13.0,77.5
2025-11-26 19:00:00,-5.9564514,-3.047058,-2.9785767,-1.6671295,289.87946,291.5508,13.0,77.5
2025-11-26 20:00:00,-5.1667633,-3.8115692,-2.4804077,-2.0390625,289.32733,290.25018,13.0,77.5
2025-11-26 21:00:00,-4.9667816,-3.9056702,-2.4037018,-2.0610046,289.1424,290.2066,13.0,77.5
2025-11-26 22:00:00,-5.1593475,-2.8324585,-2.5858612,-1.5264893,288.86804,289.96786,13.0,77.5
2025-11-26 23:00:00,-5.609268,-2.0273285,-3.1206207,-1.1258698,289.0448,290.21576,13.0,77.5
2025-11-27 00:00:00,-6.206894,-1.8887177,-3.5550385,-1.1340637,289.87628,291.62555,13.0,77.5
2025-11-27 01:00:00,-6.124222,-1.9378357,-3.5289154,-1.1691742,289.86685,291.9425,13.0,77.5
2025-11-27 02:00:00,-6.3039856,-1.6966248,-3.7815704,-1.0507355,289.40253,292.02902,13.0,77.5
2025-11-27 03:00:00,-7.4828033,-1.9080353,-5.3404694,-1.3460388,288.71506,291.98788,13.0,77.5
2025-11-27 04:00:00,-8.08046,-1.9626312,-5.8802185,-1.4117737,289.07104,292.52014,13.0,77.5
2025-11-27 05:00:00,-6.934616,-1.9384155,-5.0857086,-1.4208984,289.01776,294.58997,13.0,77.5
2025-11-27 06:00:00,-5.781418,-2.410019,-4.300583,-1.823761,288.42157,297.05066,13.0,77.5
2025-11-27 07:00:00,-5.2705994,-2.959488,-3.9396973,-2.267334,288.52814,297.47076,13.0,77.5
2025-11-27 08:00:00,-5.0624695,-3.714447,-3.75531,-2.824295,288.2495,298.13367,13.0,77.5
2025-11-27 09:00:00,-5.078659,-4.2057953,-3.7135162,-3.1377258,287.92358,298.0484,13.0,77.5
2025-11-27 10:00:00,-5.4522552,-3.1245575,-3.9766846,-2.2571564,288.1864,296.92743,13.0,77.5
2025-11-27 11:00:00,-5.558563,-2.4774017,-3.8222046,-1.6541443,288.11127,296.7977,13.0,77.5
2025-11-27 12:00:00,-5.1167755,-1.9315186,-2.5435944,-0.94721985,287.97113,296.18726,13.0,77.5
2025-11-27 13:00:00,-5.2189026,-2.5104828,-2.1572113,-1.1521454,288.1353,295.65643,13.0,77.5
2025-11-27 14:00:00,-5.2947845,-3.7397003,-2.2789917,-1.8216705,288.46097,294.8518,13.0,77.5
2025-11-27 15:00:00,-5.1457367,-4.8511963,-2.3924408,-2.4972687,288.19205,293.318,13.0,77.5
2025-11-27 16:00:00,-4.9862976,-5.019745,-2.383133,-2.544281,288.6371,292.94525,13.0,77.5
2025-11-27 17:00:00,-5.021515,-4.3355865,-2.395996,-2.1198273,288.9729,291.8166,13.0,77.5
2025-11-27 18:00:00,-4.9432373,-3.7239227,-2.2004547,-1.7045898,289.02228,291.08942,13.0,77.5
2025-11-27 19:00:00,-5.122528,-3.2828522,-2.2505646,-1.5079803,289.27863,290.93036,13.0,77.5
2025-11-27 20:00:00,-4.9275513,-3.592453,-2.1632996,-1.7932281,289.03497,290.31384,13.0,77.5
2025-11-27 21:00:00,-4.7346344,-4.4606323,-2.1236115,-2.3203278,288.53146,290.06348,13.0,77.5
2025-11-27 22:00:00,-4.809601,-4.474045,-2.2836914,-2.3625946,288.69498,289.83267,13.0,77.5
2025-11-27 23:00:00,-4.731003,-4.379883,-2.3426666,-2.2733612,288.529,289.72437,13.0,77.5
2025-11-28 00:00:00,-4.6061096,-4.2250366,-2.3602142,-2.252655,288.80325,290.55453,13.0,77.5
2025-11-28 01:00:00,-4.507141,-4.6374054,-2.3517761,-2.5611877,289.02023,290.89276,13.0,77.5
2025-11-28 02:00:00,-4.8559875,-4.96492,-3.1091309,-3.2651215,289.2606,291.22815,13.0,77.5
2025-11-28 03:00:00,-4.8741913,-4.1509705,-3.5335999,-2.9950867,288.9319,291.42706,13.0,77.5
2025-11-28 04:00:00,-5.2632446,-4.2584686,-3.8480225,-3.1231384,288.85803,291.87372,13.0,77.5
2025-11-28 05:00:00,-5.086548,-3.9309235,-3.7712097,-2.9264374,288.39062,293.56628,13.0,77.5
2025-11-28 06:00:00,-4.5814514,-4.390518,-3.3814392,-3.3317566,288.09705,295.82898,13.0,77.5
2025-11-28 07:00:00,-3.6861115,-5.427475,-2.7147217,-4.069519,288.1364,296.51025,13.0,77.5
2025-11-28 08:00:00,-3.783966,-5.0225983,-2.8119354,-3.735962,287.76007,297.92712,13.0,77.5
2025-11-28 09:00:00,-3.9388885,-4.492676,-2.9146576,-3.3097534,287.54773,297.88834,13.0,77.5
2025-11-28 10:00:00,-4.2701416,-3.812729,-3.1055908,-2.80719,288.26016,296.39807,13.0,77.5
2025-11-28 11:00:00,-3.5605316,-3.8946838,-2.4118042,-2.6636047,288.07385,296.24466,13.0,77.5
2025-11-28 12:00:00,-3.1468048,-3.692978,-1.5158081,-1.8149414,287.9471,295.84076,13.0,77.5
2025-11-28 13:00:00,-3.1235962,-4.2098694,-1.2457123,-1.8417664,288.2553,295.62143,13.0,77.5
2025-11-28 14:00:00,-3.4282227,-4.6062164,-1.4101562,-2.0717316,288.73535,294.81085,13.0,77.5
2025-11-28 15:00:00,-3.8473206,-4.7878265,-1.6584778,-2.1995392,288.29562,293.4453,13.0,77.5
2025-11-28 16:00:00,-4.218979,-4.289139,-1.8405762,-1.9151001,288.31424,293.048,13.0,77.5
2025-11-28 17:00:00,-4.4158325,-3.9507446,-1.840744,-1.7524109,288.42346,291.96942,13.0,77.5
2025-11-28 18:00:00,-4.164505,-3.9917755,-1.6336212,-1.776886,288.65833,291.4946,13.0,77.5
2025-11-28 19:00:00,-3.6585999,-4.495331,-1.3739471,-2.0571594,288.78894,291.06073,13.0,77.5
2025-11-28 20:00:00,-3.3899689,-4.880539,-1.3125153,-2.2114716,288.63934,290.0631,13.0,77.5
2025-11-28 21:00:00,-3.453186,-5.1610565,-1.3822479,-2.368927,288.5024,289.62396,13.0,77.5
2025-11-28 22:00:00,-2.9447937,-4.71904,-1.1531677,-2.2348022,288.65656,289.5619,13.0,77.5
2025-11-28 23:00:00,-3.3560638,-5.2087555,-1.5716705,-2.6002045,288.40363,289.576,13.0,77.5
2025-11-29 00:00:00,-3.8694458,-5.824066,-1.8710632,-3.0646515,288.55838,290.0863,13.0,77.5
2025-11-29 01:00:00,-3.7176514,-6.0139008,-1.7944946,-3.213913,288.51074,290.2768,13.0,77.5
2025-11-29 02:00:00,-3.451065,-5.80336,-1.6998291,-3.2445374,288.40546,291.2593,13.0,77.5
2025-11-29 03:00:00,-2.7593994,-4.7286835,-1.7676392,-3.216217,287.88245,292.07593,13.0,77.5
2025-11-29 04:00:00,-2.7006683,-4.4945374,-1.876648,-3.3012695,287.68817,292.95758,13.0,77.5
2025-11-29 05:00:00,-2.495285,-4.654587,-1.7539673,-3.4890442,288.44272,295.03406,13.0,77.5
2025-11-29 06:00:00,-2.944992,-5.155304,-2.1558533,-3.849533,289.26703,295.94342,13.0,77.5
2025-11-29 07:00:00,-3.9678802,-5.452118,-2.8949127,-3.929779,289.29602,296.1391,13.0,77.5
2025-11-29 08:00:00,-4.279068,-5.264801,-3.136612,-3.7642365,289.20288,296.24634,13.0,77.5
2025-11-29 09:00:00,-4.1668854,-5.0595093,-3.0021515,-3.5570374,289.18665,295.8811,13.0,77.5
2025-11-29 10:00:00,-3.7583618,-5.253708,-2.6954346,-3.6987,289.8429,294.5552,13.0,77.5
2025-11-29 11:00:00,-3.991928,-5.0726166,-2.733429,-3.4545746,289.68723,294.4781,13.0,77.5
2025-11-29 12:00:00,-3.926422,-5.1010284,-2.4151917,-3.1459198,289.74527,294.49872,13.0,77.5
2025-11-29 13:00:00,-3.2681427,-4.900711,-1.8694153,-2.838272,289.78207,294.32434,13.0,77.5
2025-11-29 14:00:00,-2.78833,-5.6267242,-1.5680542,-3.3559723,289.841,294.0087,13.0,77.5
2025-11-29 15:00:00,-2.8322906,-6.1440277,-1.540451,-3.515808,289.43628,292.67215,13.0,77.5
2025-11-29 16:00:00,-2.7245026,-6.300583,-1.4218292,-3.5378113,289.67505,292.52625,13.0,77.5
2025-11-29 17:00:00,-2.8558044,-6.063843,-1.5150452,-3.3919067,290.00473,292.19458,13.0,77.5
2025-11-29 18:00:00,-3.3675232,-5.2270355,-1.8217468,-2.8900146,290.35547,292.07544,13.0,77.5
2025-11-29 19:00:00,-2.9011078,-5.2162933,-1.2823334,-2.8050537,290.49783,291.8822,13.0,77.5
2025-11-29 20:00:00,-2.8306732,-5.7644196,-1.2902527,-3.0510406,290.68427,291.73822,13.0,77.5
2025-11-29 21:00:00,-2.5446167,-5.9242554,-1.0280304,-3.1388092,290.83514,291.91214,13.0,77.5
2025-11-29 22:00:00,-2.2858734,-5.7108154,-1.0341034,-3.077011,290.94397,291.76123,13.0,77.5
2025-11-29 23:00:00,-1.5389862,-5.423935,-0.5527344,-2.905426,291.15265,291.8632,13.0,77.5
2025-11-30 00:00:00,-1.3414307,-5.478668,-0.51457214,-2.9593506,291.5694,292.4937,13.0,77.5
2025-11-30 01:00:00,-1.1698303,-5.3062134,-0.29200745,-2.8810425,291.77277,292.68863,13.0,77.5
2025-11-30 02:00:00,-0.8410187,-5.490814,-0.15585327,-3.3322449,291.91,292.7187,13.0,77.5
2025-11-30 03:00:00,-0.9015808,-5.7690735,-0.30667114,-3.5269012,292.0315,292.58838,13.0,77.5
2025-11-30 04:00:00,-0.72798157,-4.927948,-0.24499512,-3.0432587,292.10767,292.39862,13.0,77.5
2025-11-30 05:00:00,0.23916626,-5.4846497,0.54382324,-3.1811981,292.4942,293.1792,13.0,77.5
2025-11-30 06:00:00,0.36053467,-5.535919,0.5198059,-3.1549835,293.1378,293.94882,13.0,77.5
2025-11-30 07:00:00,-0.10279846,-5.9736176,0.28359985,-3.620453,293.28308,294.30133,13.0,77.5
2025-11-30 08:00:00,-0.39883423,-6.3685455,0.010131836,-3.9421387,293.48712,294.76248,13.0,77.5
2025-11-30 09:00:00,-0.737442,-5.9439087,-0.1765747,-3.2973328,292.86172,294.59912,13.0,77.5
2025-11-30 10:00:00,0.27304077,-6.445694,0.2841034,-4.0367737,292.43436,293.01074,13.0,77.5
2025-11-30 11:00:00,0.31886292,-6.540161,0.32112122,-3.7947693,292.42444,292.90363,13.0,77.5
2025-11-30 12:00:00,-0.5106354,-6.2505646,-0.17466736,-3.593567,292.42914,293.16077,13.0,77.5
2025-11-30 13:00:00,-0.86883545,-6.169571,-0.35827637,-3.5263977,292.4702,293.6406,13.0,77.5
2025-11-30 14:00:00,-1.0806885,-5.9854736,-0.46217346,-3.5335999,292.35666,293.70398,13.0,77.5
2025-11-30 15:00:00,-1.23349,-5.7243195,-0.4910431,-3.2918243,292.378,293.35092,13.0,77.5
2025-11-30 16:00:00,-1.5079803,-5.380951,-0.6082306,-3.0186768,292.36902,293.44717,13.0,77.5
2025-11-30 17:00:00,-1.4363403,-4.918762,-0.5815277,-2.7348633,292.24744,293.27228,13.0,77.5
2025-11-30 18:00:00,-1.3557892,-4.8454742,-0.48887634,-2.6928253,292.20966,293.2173,13.0,77.5
2025-11-30 19:00:00,-0.9299164,-4.9154053,-0.25558472,-2.699295,292.2553,293.20392,13.0,77.5
2025-11-30 20:00:00,-0.63235474,-5.5098267,-0.14434814,-3.0957031,292.18298,292.82928,13.0,77.5
2025-11-30 21:00:00,-0.5555115,-5.380905,-0.08123779,-2.957016,292.0581,292.8191,13.0,77.5
2025-11-30 22:00:00,-0.7729645,-5.2587433,-0.17433167,-3.0175781,291.45816,292.20532,13.0,77.5
2025-11-30 23:00:00,-0.76638794,-5.640808,-0.31817627,-3.2982788,291.4521,292.25372,13.0,77.5
2025-12-01 00:00:00,-1.5737305,-5.639145,-0.8471985,-3.2428284,291.55347,293.18643,13.0,77.5
2025-12-01 01:00:00,-2.1901245,-5.445999,-1.1682434,-3.113922,291.39825,293.14557,13.0,77.5
2025-12-01 02:00:00,-2.2403717,-5.34552,-1.09198,-3.04245,291.35962,293.36426,13.0,77.5
2025-12-01 03:00:00,-2.60112,-5.750168,-1.8856812,-4.177368,291.31775,293.60223,13.0,77.5
2025-12-01 04:00:00,-2.5701752,-6.3590546,-1.9160156,-4.6990967,291.5236,294.20435,13.0,77.5
2025-12-01 05:00:00,-1.9296112,-6.162018,-1.46492,-4.611206,291.58752,295.63058,13.0,77.5
2025-12-01 06:00:00,-1.5818787,-5.879593,-1.1900024,-4.3794403,291.5605,296.68073,13.0,77.5
2025-12-01 07:00:00,-1.3767548,-5.485016,-1.0228729,-4.0063324,291.49072,296.37988,13.0,77.5
2025-12-01 08:00:00,-1.3719482,-5.3238373,-1.028717,-3.8751984,291.74152,297.13702,13.0,77.5
2025-12-01 09:00:00,-1.2897644,-5.087555,-0.98457336,-3.6930084,291.53607,297.1657,13.0,77.5
2025-12-01 10:00:00,-1.5926666,-3.8883972,-1.1411285,-2.8607788,291.6098,296.0536,13.0,77.5
2025-12-01 11:00:00,-1.6108856,-3.4184265,-1.0496979,-2.0820618,291.60468,296.1514,13.0,77.5
2025-12-01 12:00:00,-1.8181305,-3.8463135,-0.8867645,-1.8447723,291.47028,295.8747,13.0,77.5
2025-12-01 13:00:00,-2.3428345,-4.3300323,-1.2137451,-2.0294037,291.6079,295.72937,13.0,77.5
2025-12-01 14:00:00,-2.758316,-4.5727386,-1.4382019,-2.1638641,291.63666,295.01074,13.0,77.5
2025-12-01 15:00:00,-3.4153442,-4.78421,-1.8225098,-2.3492737,291.3949,293.93372,13.0,77.5
2025-12-01 16:00:00,-3.7133484,-4.964798,-1.9947052,-2.5423431,291.46832,293.57602,13.0,77.5
2025-12-01 17:00:00,-3.6536713,-5.283798,-1.9562988,-2.7975922,291.57593,292.97253,13.0,77.5
2025-12-01 18:00:00,-3.248825,-5.501419,-1.7335052,-2.9743958,291.53497,292.77618,13.0,77.5
2025-12-01 19:00:00,-2.740799,-5.7049255,-1.4086761,-3.04776,291.48376,292.55386,13.0,77.5
2025-12-01 20:00:00,-2.0953064,-5.800003,-0.9811096,-3.093048,291.2495,292.12598,13.0,77.5
2025-12-01 21:00:00,-1.4658813,-5.9347076,-0.5997925,-3.107666,291.06766,291.93408,13.0,77.5
2025-12-01 22:00:00,-1.4639893,-6.0097046,-0.58721924,-3.1584015,291.16934,291.8456,13.0,77.5
2025-12-01 23:00:00,-1.7665253,-5.5917664,-0.8350067,-2.941269,291.12347,291.79858,13.0,77.5
2025-12-02 00:00:00,-2.0541382,-5.255722,-0.91648865,-2.7899475,291.43286,292.8695,13.0,77.5
2025-12-02 01:00:00,-1.5190277,-5.02565,-0.6495514,-2.7287445,291.4558,293.0977,13.0,77.5
2025-12-02 02:00:00,-1.4468231,-5.3142853,-1.0311127,-3.6857147,291.5125,293.6416,13.0,77.5
2025-12-02 03:00:00,-1.9499359,-5.653015,-1.3954468,-4.1070557,291.56927,294.10974,13.0,77.5
2025-12-02 04:00:00,-2.4598694,-5.667816,-1.7987976,-4.1505127,291.67297,294.66998,13.0,77.5
2025-12-02 05:00:00,-2.5951538,-5.009323,-1.9331818,-3.729416,291.95142,296.3349,13.0,77.5
2025-12-02 06:00:00,-2.5199127,-4.476227,-1.8940735,-3.3395386,292.11255,298.39487,13.0,77.5
2025-12-02 07:00:00,-2.5442657,-4.272171,-1.8941345,-3.1604462,292.03558,298.41525,13.0,77.5
